salary_id,employee_id,amount,is_valid,valid_from,valid_to
15665,8940,189092,False,2020-04-30,2020-11-28
15666,8940,234649,True,2020-11-29,9999-12-31
15667,8941,91450,False,2023-06-04,2023-12-29
15668,8941,101063,False,2023-12-30,2026-05-17
15669,8942,82946,False,2023-07-17,2024-03-19
15670,8942,85944,False,2024-03-20,2024-12-28
15671,8943,76719,False,2025-03-30,2025-10-22
15672,8943,87502,False,2025-10-23,2026-05-17
15673,8943,100625,False,2026-05-18,2026-05-17
15674,8943,111176,False,2026-05-18,2026-05-17
15675,8944,185874,True,2022-08-13,9999-12-31
15676,8945,110511,False,2024-12-25,2025-09-08
15677,8945,120174,False,2025-09-09,2026-05-17
15678,8945,130092,True,2026-05-18,9999-12-31
15679,8946,166296,False,2018-04-18,2019-03-01
15680,8946,191514,True,2019-03-02,9999-12-31
15681,8947,71972,False,2022-06-14,2023-02-27
15682,8947,79321,True,2023-02-28,9999-12-31
15683,8948,43688,True,2025-06-22,9999-12-31
15684,8949,88739,False,2024-03-03,2025-01-26
15685,8949,90813,False,2025-01-27,2026-01-11
15686,8949,92781,True,2026-01-12,9999-12-31
15687,8950,250257,False,2016-07-12,2017-05-07
15688,8950,274210,False,2017-05-08,2018-02-12
15689,8950,304028,True,2018-02-13,9999-12-31
15690,8951,64086,False,2025-08-26,2026-05-17
15691,8952,187421,False,2022-05-19,2023-03-19
15692,8952,199191,True,2023-03-20,9999-12-31
15693,8953,189174,True,2020-09-27,9999-12-31
15694,8954,146979,False,2021-02-09,2022-01-05
15695,8954,180727,True,2022-01-06,9999-12-31
15696,8955,149095,False,2023-09-07,2024-04-17
15697,8955,160232,True,2024-04-18,9999-12-31
15698,8956,118378,False,2015-01-10,2016-01-10
15699,8956,119762,True,2016-01-11,9999-12-31
15700,8957,77345,False,2025-11-10,2026-05-17
15701,8957,81637,False,2026-05-18,2026-05-17
15702,8958,74264,False,2025-04-09,2026-01-05
15703,8958,81813,True,2026-01-06,9999-12-31
15704,8959,54187,False,2024-04-04,2025-01-03
15705,8959,60264,False,2025-01-04,2025-11-12
15706,8959,66785,True,2025-11-13,9999-12-31
15707,8960,72781,True,2024-11-28,9999-12-31
15708,8961,72532,False,2023-04-06,2026-05-17
15709,8962,155416,True,2024-12-20,9999-12-31
15710,8963,77263,False,2024-09-26,2025-09-15
15711,8963,77896,False,2025-09-16,2026-04-25
15712,8963,77924,True,2026-04-26,9999-12-31
15713,8964,103606,False,2023-11-22,2024-05-31
15714,8964,108914,False,2024-06-01,2026-05-17
15715,8965,84529,True,2025-06-18,9999-12-31
15716,8966,152335,False,2024-07-28,2025-07-25
15717,8966,155857,False,2025-07-26,2026-05-17
15718,8966,160780,True,2026-05-18,9999-12-31
15719,8967,189648,False,2018-04-26,2019-03-01
15720,8967,191219,False,2019-03-02,2019-10-25
15721,8967,194363,False,2019-10-26,2020-08-06
15722,8967,195431,False,2020-08-07,2019-05-04
15723,8968,54680,False,2024-03-02,2024-09-30
15724,8968,55008,False,2024-10-01,2024-07-26
15725,8969,103371,True,2024-04-11,9999-12-31
15726,8970,67038,False,2024-01-09,2024-08-13
15727,8970,68141,True,2024-08-14,9999-12-31
15728,8971,116934,True,2019-09-23,9999-12-31
15729,8972,179089,False,2014-09-30,2015-07-10
15730,8973,113366,False,2020-08-01,2021-03-29
15731,8973,123382,False,2021-03-30,2021-10-09
15732,8973,129665,True,2021-10-10,9999-12-31
15733,8974,97695,True,2023-01-04,9999-12-31
15734,8975,125215,False,2016-05-11,2017-04-15
15735,8975,137719,True,2017-04-16,9999-12-31
15736,8976,95839,False,2016-06-16,2017-06-09
15737,8976,101930,False,2017-06-10,2018-05-08
15738,8976,108554,True,2018-05-09,9999-12-31
15739,8977,73852,True,2023-07-28,9999-12-31
15740,8978,224093,False,2023-05-27,2024-01-11
15741,8978,255785,False,2024-01-12,2024-12-25
15742,8978,298647,True,2024-12-26,9999-12-31
15743,8979,148784,False,2024-07-31,2025-04-30
15744,8979,156933,True,2025-05-01,9999-12-31
15745,8980,52250,True,2024-06-09,9999-12-31
15746,8981,71796,False,2023-09-24,2024-06-26
15747,8981,75769,False,2024-06-27,2024-12-26
15748,8981,82583,False,2024-12-27,2026-05-17
15749,8982,81640,False,2024-12-09,2025-10-23
15750,8982,84450,False,2025-10-24,2026-05-17
15751,8982,87386,False,2026-05-18,2026-05-17
15752,8983,109653,True,2017-09-05,9999-12-31
15753,8984,115556,False,2024-07-13,2025-03-10
15754,8984,119462,True,2025-03-11,9999-12-31
15755,8985,83196,True,2024-09-28,9999-12-31
15756,8986,148511,True,2024-10-09,9999-12-31
15757,8987,123164,True,2015-09-11,9999-12-31
15758,8988,128788,False,2023-12-10,2025-10-06
15759,8989,96199,False,2022-07-04,2023-04-29
15760,8989,101685,True,2023-04-30,9999-12-31
15761,8990,194443,False,2014-07-29,2015-07-21
15762,8990,206904,True,2015-07-22,9999-12-31
15763,8991,254331,True,2019-11-06,9999-12-31
15764,8992,162573,False,2019-06-06,2020-02-18
15765,8992,165345,True,2020-02-19,9999-12-31
15766,8993,102923,False,2023-06-14,2024-03-03
15767,8993,105959,False,2024-03-04,2024-12-21
15768,8993,107914,True,2024-12-22,9999-12-31
15769,8994,160108,False,2024-10-02,2025-04-09
15770,8994,213138,True,2025-04-10,9999-12-31
15771,8995,66732,False,2023-05-21,2024-05-17
15772,8995,68623,False,2024-05-18,2024-11-13
15773,8996,48418,False,2025-08-28,2026-05-17
15774,8996,53356,False,2026-05-18,2026-05-17
15775,8996,58367,False,2026-05-18,2026-05-17
15776,8996,62210,False,2026-05-18,2026-05-17
15777,8997,93284,True,2022-05-25,9999-12-31
15778,8998,74578,True,2025-04-25,9999-12-31
15779,8999,79820,False,2025-01-08,2025-09-25
15780,8999,85027,False,2025-09-26,2026-05-17
15781,8999,90506,True,2026-05-18,9999-12-31
15782,9000,134314,False,2016-04-27,2021-11-19
15783,9001,116868,False,2024-01-02,2024-11-17
15784,9001,147794,False,2024-11-18,2026-05-17
15785,9002,174624,True,2022-09-25,9999-12-31
15786,9003,205753,False,2017-01-17,2017-10-15
15787,9003,228137,True,2017-10-16,9999-12-31
15788,9004,87118,False,2022-05-30,2026-05-17
15789,9005,183437,True,2023-06-10,9999-12-31
15790,9006,60171,False,2025-08-31,2026-05-17
15791,9007,115333,True,2021-09-10,9999-12-31
15792,9008,162939,True,2015-12-15,9999-12-31
15793,9009,127462,False,2018-11-17,2019-06-03
15794,9009,156299,False,2019-06-04,2024-09-26
15795,9010,108427,False,2023-07-21,2024-06-24
15796,9010,108744,False,2024-06-25,2025-05-16
15797,9010,112234,True,2025-05-17,9999-12-31
15798,9011,132543,False,2023-10-13,2024-04-10
15799,9011,160590,True,2024-04-11,9999-12-31
15800,9012,140167,False,2025-06-06,2026-03-16
15801,9012,155139,False,2026-03-17,2026-05-17
15802,9013,111390,True,2023-06-03,9999-12-31
15803,9014,192064,True,2019-08-25,9999-12-31
15804,9015,81473,False,2026-02-20,2026-05-17
15805,9016,73749,False,2023-05-07,2024-02-10
15806,9016,80988,True,2024-02-11,9999-12-31
15807,9017,100858,False,2025-03-07,2026-02-06
15808,9017,114252,False,2026-02-07,2026-05-17
15809,9018,59914,False,2022-12-17,2023-10-24
15810,9018,83444,True,2023-10-25,9999-12-31
15811,9019,204565,False,2022-12-22,2023-07-12
15812,9019,276954,False,2023-07-13,2024-02-20
15813,9019,351723,True,2024-02-21,9999-12-31
15814,9020,107510,False,2023-05-15,2024-03-15
15815,9020,127075,True,2024-03-16,9999-12-31
15816,9021,175917,True,2025-08-22,9999-12-31
15817,9022,190417,True,2022-12-25,9999-12-31
15818,9023,175694,False,2015-11-25,2016-11-15
15819,9023,192124,False,2016-11-16,2017-03-27
15820,9024,137411,True,2018-12-12,9999-12-31
15821,9025,50922,False,2025-06-22,2026-05-08
15822,9025,59808,False,2026-05-09,2026-05-17
15823,9026,93132,False,2023-07-05,2024-05-05
15824,9026,95948,False,2024-05-06,2024-03-08
15825,9027,67648,False,2018-11-06,2019-05-09
15826,9027,74606,False,2019-05-10,2020-01-22
15827,9027,81896,True,2020-01-23,9999-12-31
15828,9028,130992,True,2024-03-04,9999-12-31
15829,9029,78542,True,2025-05-14,9999-12-31
15830,9030,152411,True,2021-08-18,9999-12-31
15831,9031,99451,False,2016-05-12,2023-02-27
15832,9032,70343,True,2024-11-07,9999-12-31
15833,9033,96870,True,2024-01-16,9999-12-31
15834,9034,69075,False,2024-03-09,2025-01-25
15835,9034,77544,True,2025-01-26,9999-12-31
15836,9035,65663,True,2024-01-03,9999-12-31
15837,9036,152721,True,2018-07-06,9999-12-31
15838,9037,114315,False,2026-01-03,2026-05-17
15839,9038,131855,False,2024-03-23,2024-10-12
15840,9038,148597,False,2024-10-13,2025-09-20
15841,9038,174708,False,2025-09-21,2026-05-17
15842,9039,122102,True,2023-03-22,9999-12-31
15843,9040,93541,False,2023-03-27,2023-11-26
15844,9040,96292,True,2023-11-27,9999-12-31
15845,9041,202241,True,2020-02-07,9999-12-31
15846,9042,113685,False,2024-06-07,2025-01-13
15847,9042,126373,True,2025-01-14,9999-12-31
15848,9043,86411,True,2021-09-14,9999-12-31
15849,9044,57845,False,2025-07-01,2026-05-17
15850,9045,79683,False,2015-10-31,2016-08-29
15851,9045,88316,False,2016-08-30,2017-07-18
15852,9045,94466,False,2017-07-19,2022-04-12
15853,9046,180464,False,2023-01-24,2023-11-08
15854,9046,224055,False,2023-11-09,2024-05-23
15855,9046,268990,False,2024-05-24,2025-03-10
15856,9046,316907,True,2025-03-11,9999-12-31
15857,9047,212323,True,2024-10-10,9999-12-31
15858,9048,209637,False,2024-10-21,2025-09-09
15859,9048,280985,True,2025-09-10,9999-12-31
15860,9049,191646,True,2018-04-20,9999-12-31
15861,9050,213617,False,2025-05-10,2026-02-19
15862,9050,257422,True,2026-02-20,9999-12-31
15863,9051,105496,True,2016-03-25,9999-12-31
15864,9052,104113,False,2014-06-29,2015-05-26
15865,9052,115511,True,2015-05-27,9999-12-31
15866,9053,165762,True,2015-03-04,9999-12-31
15867,9054,207293,False,2022-03-15,2022-09-11
15868,9054,209405,True,2022-09-12,9999-12-31
15869,9055,90072,False,2023-12-20,2024-09-02
15870,9055,99333,False,2024-09-03,2026-05-17
15871,9056,115804,False,2023-05-04,2023-12-16
15872,9056,132479,True,2023-12-17,9999-12-31
15873,9057,82542,True,2025-07-17,9999-12-31
15874,9058,113895,False,2022-07-05,2023-06-18
15875,9058,128824,False,2023-06-19,2024-01-12
15876,9058,147772,False,2024-01-13,2024-11-13
15877,9058,171500,False,2024-11-14,2022-12-25
15878,9059,199754,False,2025-08-08,2026-04-21
15879,9059,203722,True,2026-04-22,9999-12-31
15880,9060,93875,True,2023-07-30,9999-12-31
15881,9061,126404,False,2020-07-28,2022-04-07
15882,9062,47143,False,2023-08-29,2024-04-03
15883,9062,53102,False,2024-04-04,2026-05-17
15884,9063,94758,False,2015-12-18,2016-08-12
15885,9063,100608,False,2016-08-13,2017-06-17
15886,9063,107743,True,2017-06-18,9999-12-31
15887,9064,148389,False,2024-07-14,2025-04-10
15888,9064,190113,False,2025-04-11,2025-03-12
15889,9065,99535,False,2022-06-06,2023-01-05
15890,9065,109610,False,2023-01-06,2023-09-03
15891,9065,132918,True,2023-09-04,9999-12-31
15892,9066,90197,True,2025-05-05,9999-12-31
15893,9067,102000,False,2025-04-11,2026-05-17
15894,9068,222950,False,2026-01-03,2026-05-17
15895,9068,235298,False,2026-05-18,2026-05-17
15896,9068,256700,True,2026-05-18,9999-12-31
15897,9069,64468,True,2024-06-12,9999-12-31
15898,9070,87795,False,2025-09-13,2026-05-17
15899,9070,98246,False,2026-05-18,2026-05-17
15900,9070,105238,False,2026-05-18,2026-05-17
15901,9071,79927,False,2026-02-07,2026-05-17
15902,9072,90645,False,2024-10-22,2025-04-27
15903,9072,93807,False,2025-04-28,2026-01-19
15904,9072,94240,False,2026-01-20,2026-05-17
15905,9072,95758,True,2026-05-18,9999-12-31
15906,9073,115224,True,2026-02-23,9999-12-31
15907,9074,141301,True,2021-10-26,9999-12-31
15908,9075,125776,False,2026-02-14,2026-05-17
15909,9075,138765,False,2026-05-18,2026-05-17
15910,9075,146484,True,2026-05-18,9999-12-31
15911,9076,129036,False,2026-01-17,2026-05-17
15912,9076,137554,False,2026-05-18,2026-05-17
15913,9076,149156,True,2026-05-18,9999-12-31
15914,9077,162280,True,2026-04-29,9999-12-31
15915,9078,79325,False,2024-07-05,2025-01-10
15916,9078,82201,False,2025-01-11,2025-10-17
15917,9078,83917,True,2025-10-18,9999-12-31
15918,9079,120485,True,2020-01-22,9999-12-31
15919,9080,175834,True,2021-11-28,9999-12-31
15920,9081,193464,True,2021-10-05,9999-12-31
15921,9082,53897,False,2026-02-13,2026-05-17
15922,9083,72126,False,2018-05-16,2019-01-13
15923,9083,72138,False,2019-01-14,2019-12-21
15924,9083,72581,True,2019-12-22,9999-12-31
15925,9084,64173,False,2025-05-27,2025-12-23
15926,9084,71308,True,2025-12-24,9999-12-31
15927,9085,41144,False,2025-10-04,2026-05-17
15928,9085,41444,False,2026-05-18,2026-05-17
15929,9086,225121,True,2023-12-02,9999-12-31
15930,9087,132802,False,2017-06-19,2018-05-13
15931,9087,137327,True,2018-05-14,9999-12-31
15932,9088,131131,False,2017-01-29,2017-12-12
15933,9089,177901,True,2016-09-14,9999-12-31
15934,9090,38193,False,2025-10-10,2026-04-17
15935,9090,38421,True,2026-04-18,9999-12-31
15936,9091,75728,True,2022-07-31,9999-12-31
15937,9092,64564,False,2023-02-28,2026-05-17
15938,9093,72989,True,2024-05-11,9999-12-31
15939,9094,76178,False,2023-04-11,2026-05-17
15940,9095,54662,True,2024-09-03,9999-12-31
15941,9096,50731,False,2022-07-21,2023-01-19
15942,9097,141750,True,2021-11-02,9999-12-31
15943,9098,84565,False,2025-04-06,2025-12-15
15944,9098,92787,False,2025-12-16,2026-05-17
15945,9098,99460,False,2026-05-18,2026-05-17
15946,9099,222748,False,2020-07-24,2021-05-07
15947,9099,243574,False,2021-05-08,2021-12-25
15948,9099,256607,True,2021-12-26,9999-12-31
15949,9100,88438,False,2019-11-21,2020-06-10
15950,9100,94534,True,2020-06-11,9999-12-31
15951,9101,277126,False,2023-02-26,2023-09-16
15952,9101,312049,False,2023-09-17,2024-08-27
15953,9101,386889,False,2024-08-28,2025-03-24
15954,9101,460814,True,2025-03-25,9999-12-31
15955,9102,111052,False,2026-05-11,2026-05-17
15956,9102,133994,True,2026-05-18,9999-12-31
15957,9103,174229,True,2019-10-04,9999-12-31
15958,9104,196695,False,2022-05-17,2023-01-28
15959,9104,219877,True,2023-01-29,9999-12-31
15960,9105,70754,True,2024-02-06,9999-12-31
15961,9106,71065,False,2026-03-17,2026-05-17
15962,9106,71249,False,2026-05-18,2026-05-17
15963,9107,125610,False,2022-11-20,2023-08-28
15964,9107,128339,True,2023-08-29,9999-12-31
15965,9108,79932,True,2026-04-27,9999-12-31
15966,9109,107167,False,2024-06-01,2025-02-03
15967,9109,118692,True,2025-02-04,9999-12-31
15968,9110,72583,False,2022-09-05,2026-02-19
15969,9111,105320,False,2023-10-23,2024-05-07
15970,9111,116185,False,2024-05-08,2024-11-04
15971,9111,125909,True,2024-11-05,9999-12-31
15972,9112,115288,True,2022-08-18,9999-12-31
15973,9113,94189,False,2020-03-04,2021-02-11
15974,9113,99293,False,2021-02-12,2021-09-23
15975,9113,110090,True,2021-09-24,9999-12-31
15976,9114,154038,False,2022-04-06,2023-02-15
15977,9114,166948,True,2023-02-16,9999-12-31
15978,9115,43172,True,2023-10-06,9999-12-31
15979,9116,285983,True,2018-12-22,9999-12-31
15980,9117,135384,False,2024-10-16,2025-06-19
15981,9117,161585,False,2025-06-20,2025-01-21
15982,9118,82114,False,2025-07-21,2026-05-17
15983,9119,119171,True,2018-07-04,9999-12-31
15984,9120,177791,False,2015-04-28,2015-11-18
15985,9120,191182,False,2015-11-19,2016-06-04
15986,9120,203825,True,2016-06-05,9999-12-31
15987,9121,129057,True,2025-02-11,9999-12-31
15988,9122,274592,False,2017-08-17,2022-07-10
15989,9123,119306,False,2025-01-18,2025-07-18
15990,9123,162497,True,2025-07-19,9999-12-31
15991,9124,156974,False,2025-01-14,2025-10-03
15992,9124,160294,False,2025-10-04,2026-05-17
15993,9124,164784,True,2026-05-18,9999-12-31
15994,9125,86028,True,2024-12-16,9999-12-31
15995,9126,95461,False,2022-07-29,2023-05-12
15996,9126,97372,True,2023-05-13,9999-12-31
15997,9127,131783,False,2023-05-11,2024-01-29
15998,9127,141602,False,2024-01-30,2026-05-17
15999,9128,115258,False,2018-02-10,2018-11-22
16000,9128,117635,False,2018-11-23,2019-09-27
16001,9128,117731,False,2019-09-28,2020-09-03
16002,9128,120280,True,2020-09-04,9999-12-31
16003,9129,80367,False,2024-07-13,2025-02-13
16004,9129,87569,False,2025-02-14,2026-05-17
16005,9130,78507,True,2017-05-10,9999-12-31
16006,9131,87675,False,2023-02-01,2023-12-03
16007,9131,102581,False,2023-12-04,2024-07-20
16008,9131,126128,False,2024-07-21,2024-10-11
16009,9132,120081,True,2022-07-18,9999-12-31
16010,9133,44785,False,2023-12-13,2024-08-17
16011,9133,49831,False,2024-08-18,2025-07-13
16012,9133,53592,True,2025-07-14,9999-12-31
16013,9134,237905,False,2025-08-26,2026-03-07
16014,9134,258979,True,2026-03-08,9999-12-31
16015,9135,129083,True,2024-06-05,9999-12-31
16016,9136,203286,False,2019-03-02,2019-12-09
16017,9136,223150,False,2019-12-10,2020-11-28
16018,9136,248411,False,2020-11-29,2024-02-11
16019,9137,212157,True,2026-01-14,9999-12-31
16020,9138,176709,True,2024-02-25,9999-12-31
16021,9139,43344,False,2022-12-24,2024-08-19
16022,9140,90550,False,2024-10-21,2025-04-24
16023,9140,93001,True,2025-04-25,9999-12-31
16024,9141,116548,True,2026-01-09,9999-12-31
16025,9142,158823,False,2025-02-21,2025-10-12
16026,9142,177026,False,2025-10-13,2026-05-17
16027,9142,191411,False,2026-05-18,2026-05-17
16028,9143,182553,False,2024-10-10,2025-05-29
16029,9143,187315,False,2025-05-30,2026-01-30
16030,9143,193734,True,2026-01-31,9999-12-31
16031,9144,107662,False,2025-04-04,2026-05-17
16032,9145,138684,True,2022-08-06,9999-12-31
16033,9146,126387,False,2026-03-14,2026-05-17
16034,9146,135215,False,2026-05-18,2026-05-17
16035,9146,148594,False,2026-05-18,2026-05-17
16036,9146,162652,True,2026-05-18,9999-12-31
16037,9147,165999,False,2024-07-28,2025-01-25
16038,9147,176834,True,2025-01-26,9999-12-31
16039,9148,167264,True,2024-05-27,9999-12-31
16040,9149,94149,False,2023-08-06,2024-04-01
16041,9149,94683,True,2024-04-02,9999-12-31
16042,9150,294752,False,2014-11-19,2015-09-02
16043,9150,326852,False,2015-09-03,2016-04-12
16044,9150,357170,True,2016-04-13,9999-12-31
16045,9151,98363,True,2020-03-02,9999-12-31
16046,9152,102656,True,2023-01-17,9999-12-31
16047,9153,84246,False,2025-03-03,2026-03-02
16048,9153,94067,True,2026-03-03,9999-12-31
16049,9154,148465,False,2024-06-10,2025-01-29
16050,9154,151725,False,2025-01-30,2026-01-08
16051,9154,155337,True,2026-01-09,9999-12-31
16052,9155,177652,False,2023-04-06,2026-05-17
16053,9156,58963,True,2025-02-04,9999-12-31
16054,9157,104703,True,2019-01-19,9999-12-31
16055,9158,111233,True,2018-05-25,9999-12-31
16056,9159,176749,False,2018-06-08,2019-01-16
16057,9159,213326,True,2019-01-17,9999-12-31
16058,9160,132483,True,2016-04-30,9999-12-31
16059,9161,174006,True,2016-08-11,9999-12-31
16060,9162,116364,False,2024-09-30,2025-07-23
16061,9162,123330,False,2025-07-24,2026-05-17
16062,9163,39272,True,2023-07-22,9999-12-31
16063,9164,186667,True,2025-02-08,9999-12-31
16064,9165,138848,True,2014-08-04,9999-12-31
16065,9166,160667,False,2025-12-29,2026-05-17
16066,9166,218248,False,2026-05-18,2026-05-17
16067,9166,280873,False,2026-05-18,2026-05-17
16068,9167,105973,True,2024-04-13,9999-12-31
16069,9168,165577,False,2022-11-28,2023-08-10
16070,9168,190157,False,2023-08-11,2024-02-25
16071,9168,231312,True,2024-02-26,9999-12-31
16072,9169,159674,True,2023-02-02,9999-12-31
16073,9170,206019,True,2020-10-02,9999-12-31
16074,9171,66352,False,2024-12-07,2025-06-06
16075,9171,70755,True,2025-06-07,9999-12-31
16076,9172,107097,False,2019-09-13,2020-07-11
16077,9172,107587,False,2020-07-12,2021-07-11
16078,9172,108256,True,2021-07-12,9999-12-31
16079,9173,63182,True,2023-12-08,9999-12-31
16080,9174,104450,True,2021-10-13,9999-12-31
16081,9175,90023,False,2023-05-08,2024-03-06
16082,9175,109561,False,2024-03-07,2026-05-17
16083,9176,228365,True,2025-11-17,9999-12-31
16084,9177,132543,False,2023-12-04,2024-09-03
16085,9177,143484,True,2024-09-04,9999-12-31
16086,9178,76671,True,2025-11-12,9999-12-31
16087,9179,118576,True,2023-09-06,9999-12-31
16088,9180,89421,True,2025-06-12,9999-12-31
16089,9181,187886,False,2026-02-01,2026-05-17
16090,9181,225953,False,2026-05-18,2026-05-17
16091,9182,83045,False,2023-11-29,2024-11-25
16092,9182,92267,False,2024-11-26,2026-05-17
16093,9183,285995,True,2014-07-28,9999-12-31
16094,9184,61563,True,2025-08-16,9999-12-31
16095,9185,142489,True,2023-03-28,9999-12-31
16096,9186,54019,False,2023-12-24,2026-05-17
16097,9187,222030,True,2024-02-15,9999-12-31
16098,9188,136446,True,2014-11-15,9999-12-31
16099,9189,50014,False,2024-02-10,2024-09-12
16100,9189,50771,True,2024-09-13,9999-12-31
16101,9190,84117,False,2022-07-20,2023-02-17
16102,9190,86912,False,2023-02-18,2024-11-13
16103,9191,125207,False,2024-12-08,2025-12-03
16104,9191,140228,False,2025-12-04,2026-05-17
16105,9192,196695,True,2024-06-03,9999-12-31
16106,9193,60729,False,2024-09-21,2026-01-15
16107,9194,51864,True,2023-03-29,9999-12-31
16108,9195,115759,False,2015-10-17,2016-09-18
16109,9195,126162,True,2016-09-19,9999-12-31
16110,9196,147949,False,2025-08-05,2026-04-15
16111,9196,163743,False,2026-04-16,2026-05-17
16112,9196,195394,True,2026-05-18,9999-12-31
16113,9197,164158,True,2014-09-20,9999-12-31
16114,9198,81700,True,2014-08-27,9999-12-31
16115,9199,249800,True,2016-04-08,9999-12-31
16116,9200,172788,True,2025-09-08,9999-12-31
16117,9201,97018,False,2024-03-30,2025-01-02
16118,9201,107051,False,2025-01-03,2026-05-17
16119,9202,138497,False,2023-04-19,2023-12-12
16120,9202,147592,False,2023-12-13,2024-08-04
16121,9202,157966,True,2024-08-05,9999-12-31
16122,9203,110947,False,2022-03-01,2022-10-02
16123,9203,122108,True,2022-10-03,9999-12-31
16124,9204,234675,False,2019-01-30,2019-11-14
16125,9204,238627,False,2019-11-15,2020-09-18
16126,9204,241199,True,2020-09-19,9999-12-31
16127,9205,45416,True,2025-03-28,9999-12-31
16128,9206,146089,False,2015-12-21,2016-06-25
16129,9206,156617,False,2016-06-26,2017-05-26
16130,9206,168737,True,2017-05-27,9999-12-31
16131,9207,140564,True,2026-01-16,9999-12-31
16132,9208,188492,False,2017-12-01,2021-05-07
16133,9209,202878,True,2024-02-10,9999-12-31
16134,9210,62174,False,2022-12-03,2023-06-08
16135,9210,68103,False,2023-06-09,2024-03-26
16136,9210,72518,False,2024-03-27,2023-10-22
16137,9211,113711,False,2025-05-12,2025-11-24
16138,9211,124849,False,2025-11-25,2026-05-17
16139,9212,139230,True,2022-09-11,9999-12-31
16140,9213,50209,False,2024-06-05,2024-12-04
16141,9213,55477,True,2024-12-05,9999-12-31
16142,9214,73835,False,2022-06-09,2023-04-09
16143,9214,88670,False,2023-04-10,2022-12-04
16144,9215,188583,False,2022-12-29,2026-05-17
16145,9216,170789,False,2018-07-19,2019-02-25
16146,9216,184410,True,2019-02-26,9999-12-31
16147,9217,169644,False,2023-03-21,2023-10-06
16148,9217,203598,True,2023-10-07,9999-12-31
16149,9218,73791,True,2023-09-11,9999-12-31
16150,9219,107367,True,2024-10-10,9999-12-31
16151,9220,94339,False,2022-08-08,2023-04-08
16152,9220,103382,False,2023-04-09,2026-05-17
16153,9221,116715,True,2024-05-06,9999-12-31
16154,9222,102966,False,2023-08-20,2024-04-24
16155,9222,103424,False,2024-04-25,2026-05-17
16156,9223,109197,False,2014-07-08,2015-02-19
16157,9223,133271,False,2015-02-20,2016-02-18
16158,9223,163214,False,2016-02-19,2016-10-20
16159,9223,196560,True,2016-10-21,9999-12-31
16160,9224,58763,False,2025-08-13,2026-05-17
16161,9225,136547,False,2020-11-15,2021-06-25
16162,9225,137198,False,2021-06-26,2026-05-17
16163,9226,238030,False,2014-07-01,2015-06-18
16164,9226,238833,True,2015-06-19,9999-12-31
16165,9227,273287,True,2022-01-21,9999-12-31
16166,9228,336598,True,2025-06-06,9999-12-31
16167,9229,135396,True,2023-02-28,9999-12-31
16168,9230,208180,False,2020-06-02,2021-03-06
16169,9230,256279,True,2021-03-07,9999-12-31
16170,9231,68883,True,2023-11-15,9999-12-31
16171,9232,71339,True,2022-05-23,9999-12-31
16172,9233,93756,False,2025-02-02,2025-11-11
16173,9233,116561,False,2025-11-12,2026-05-17
16174,9233,128876,True,2026-05-18,9999-12-31
16175,9234,163378,False,2020-05-03,2021-03-10
16176,9234,212827,True,2021-03-11,9999-12-31
16177,9235,80798,False,2024-01-25,2024-10-25
16178,9235,82678,False,2024-10-26,2025-08-15
16179,9235,84022,True,2025-08-16,9999-12-31
16180,9236,141805,False,2024-02-18,2024-08-21
16181,9236,151123,True,2024-08-22,9999-12-31
16182,9237,130168,True,2015-12-03,9999-12-31
16183,9238,100580,True,2015-04-10,9999-12-31
16184,9239,117897,False,2023-09-05,2024-07-05
16185,9239,140335,True,2024-07-06,9999-12-31
16186,9240,209055,True,2017-07-23,9999-12-31
16187,9241,297285,False,2017-07-18,2018-05-19
16188,9241,340118,False,2018-05-20,2018-12-03
16189,9241,396001,False,2018-12-04,2019-11-20
16190,9241,447354,True,2019-11-21,9999-12-31
16191,9242,127377,True,2015-07-16,9999-12-31
16192,9243,122932,True,2025-08-22,9999-12-31
16193,9244,99189,False,2022-08-04,2026-05-17
16194,9245,92671,False,2024-08-30,2025-07-27
16195,9246,135326,True,2022-02-02,9999-12-31
16196,9247,150108,False,2021-04-12,2022-01-03
16197,9247,151321,False,2022-01-04,2022-08-23
16198,9247,151783,True,2022-08-24,9999-12-31
16199,9248,56398,False,2025-12-12,2026-05-17
16200,9248,57815,True,2026-05-18,9999-12-31
16201,9249,203913,False,2022-12-30,2025-03-26
16202,9250,204478,False,2019-07-13,2020-02-13
16203,9250,215516,False,2020-02-14,2020-10-25
16204,9250,236591,True,2020-10-26,9999-12-31
16205,9251,212266,True,2015-11-07,9999-12-31
16206,9252,166240,True,2024-12-11,9999-12-31
16207,9253,184188,False,2017-07-16,2021-08-20
16208,9254,175798,False,2023-12-16,2024-10-24
16209,9254,189857,True,2024-10-25,9999-12-31
16210,9255,206935,False,2022-08-12,2023-06-06
16211,9255,239087,False,2023-06-07,2024-09-15
16212,9256,161375,True,2016-08-08,9999-12-31
16213,9257,103928,False,2025-02-24,2025-09-03
16214,9257,125357,False,2025-09-04,2026-05-17
16215,9257,146535,False,2026-05-18,2026-05-17
16216,9257,164959,False,2026-05-18,2026-05-17
16217,9258,157622,False,2025-04-19,2025-12-11
16218,9258,174304,False,2025-12-12,2026-05-17
16219,9258,189621,False,2026-05-18,2026-05-17
16220,9258,205541,False,2026-05-18,2026-05-17
16221,9259,54361,False,2023-05-09,2026-05-17
16222,9260,102204,False,2024-12-10,2026-05-17
